,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AutomaticPayment,Churn
1203,0,0,0,0,65,1,1,2,0,1,1,1,0,1,2,1,3,74.2,4805.65,1.0,0
1204,1,0,1,1,37,1,1,0,2,2,2,2,2,2,0,0,1,26.45,911.6,0.0,0
1205,0,1,0,0,67,1,0,1,1,1,0,1,1,1,2,1,0,105.05,7171.7,0.0,0
1206,0,0,0,0,56,1,1,1,1,1,0,0,0,0,0,1,0,86.4,4922.4,0.0,0
1207,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,44.0,44.0,0.0,0
1208,1,0,0,0,50,1,1,2,1,0,1,1,1,1,1,1,3,82.5,4179.1,1.0,0
1209,1,0,0,0,60,0,2,2,1,0,1,0,1,1,2,0,0,53.6,3237.05,0.0,0
1210,0,0,1,0,46,1,0,2,1,1,1,1,0,0,2,0,1,65.65,3047.15,0.0,0
1211,1,0,1,0,57,1,1,1,0,0,1,0,1,1,1,1,3,100.75,5985.0,1.0,0
1212,1,0,0,1,16,1,0,0,2,2,2,2,2,2,1,1,2,19.3,360.35,1.0,0
1213,1,0,0,1,13,1,0,2,0,0,1,1,0,0,0,0,1,53.45,718.1,0.0,0
1214,1,0,1,1,12,0,2,2,0,0,0,1,0,0,1,0,3,30.25,368.85,1.0,0
1215,1,0,1,0,43,1,1,1,1,1,0,0,0,1,0,1,0,94.1,4107.3,0.0,0
1216,0,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,69.95,562.7,1.0,0
1217,1,0,1,1,65,1,0,2,1,1,1,0,0,0,1,0,2,61.35,3874.1,1.0,0
1218,0,0,1,0,31,1,0,1,0,0,1,0,1,1,1,1,0,93.8,2939.8,0.0,0
1219,1,1,0,0,52,1,1,2,1,0,1,0,0,0,2,0,2,59.85,3103.25,1.0,0
1220,1,0,0,0,4,1,1,1,0,1,0,0,0,0,0,1,1,80.3,324.2,0.0,0
1221,0,0,1,0,22,1,0,1,1,1,0,1,1,1,0,1,0,104.6,2180.55,0.0,0
1222,1,0,0,1,25,1,0,2,0,1,0,1,0,0,1,1,3,54.75,1266.35,1.0,0
1223,1,1,0,0,45,1,1,1,1,1,0,1,1,0,0,1,0,97.05,4385.05,0.0,0
1224,0,0,1,1,65,1,1,1,0,0,1,1,1,1,2,1,2,104.1,6700.05,1.0,0
1225,0,0,0,0,52,0,2,2,0,1,0,0,0,0,1,0,1,30.1,1623.4,0.0,0
1226,0,0,1,1,71,1,1,2,1,1,1,1,1,1,2,0,2,86.85,6263.8,1.0,0
1227,0,0,0,0,4,1,0,0,2,2,2,2,2,2,0,1,3,20.7,83.75,1.0,0
1228,0,0,0,0,31,0,2,2,0,0,1,0,1,1,1,1,0,50.05,1523.4,0.0,0
1229,1,0,0,1,18,1,1,2,1,0,0,0,0,1,0,0,0,64.8,1166.7,0.0,0
1230,1,0,0,0,53,1,0,1,0,1,1,0,1,1,1,1,1,100.3,5200.8,0.0,0
1231,0,0,0,0,18,1,0,0,2,2,2,2,2,2,0,0,1,20.05,358.5,0.0,0
1232,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,79.45,145.15,0.0,0
1233,0,1,0,0,30,1,1,2,0,0,1,1,1,0,2,1,3,69.1,2093.9,1.0,0
1234,0,0,0,0,3,1,0,2,1,0,1,0,1,1,0,1,0,77.4,206.15,0.0,0
1235,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,74.0,74.0,0.0,0
1236,0,0,0,0,6,1,0,1,1,1,0,0,0,0,0,1,0,78.95,494.95,0.0,0
1237,0,0,0,0,11,1,0,0,2,2,2,2,2,2,2,0,3,19.55,223.15,1.0,0
1238,0,0,0,0,30,1,1,2,1,0,0,0,0,1,0,1,1,64.5,1888.45,0.0,0
1239,0,0,0,0,15,1,1,1,1,0,0,0,1,1,0,1,0,99.7,1566.75,0.0,0
1240,0,0,1,1,29,1,0,2,1,0,0,0,0,1,0,1,1,60.2,1834.15,0.0,0
1241,1,0,1,0,55,1,0,0,2,2,2,2,2,2,1,0,0,19.7,1140.05,0.0,0
1242,1,0,1,1,53,1,0,0,2,2,2,2,2,2,1,1,2,19.85,1039.45,1.0,0
1243,1,0,1,1,58,1,1,0,2,2,2,2,2,2,1,1,3,24.5,1497.9,1.0,0
1244,1,0,1,1,26,1,0,0,2,2,2,2,2,2,0,1,3,20.25,493.95,1.0,0
1245,0,0,0,0,17,1,0,2,1,1,0,0,0,0,0,1,3,55.5,934.15,1.0,0
1246,1,1,0,0,71,1,1,1,0,1,1,0,1,1,1,1,0,105.9,7521.95,0.0,0
1247,1,0,1,1,71,1,1,0,2,2,2,2,2,2,2,0,2,24.7,1810.55,1.0,0
1248,1,0,0,0,10,1,0,2,0,1,0,0,0,0,0,0,0,51.2,498.25,0.0,0
1249,0,0,1,1,15,1,1,2,0,0,1,1,0,0,0,1,2,59.65,867.1,1.0,0
1250,0,0,1,0,70,1,1,1,1,1,0,1,0,0,2,1,3,88.0,5986.45,1.0,0
1251,0,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,20.45,1297.35,1.0,0
1252,0,0,0,0,48,1,1,2,1,0,0,1,0,1,1,1,2,70.95,3629.2,1.0,0
1253,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,46.3,46.3,0.0,0
1254,0,0,1,0,24,1,1,1,0,0,0,0,1,1,0,1,0,93.0,2248.05,0.0,0
1255,1,1,1,1,62,1,1,1,0,1,1,0,0,1,0,1,3,96.1,6019.35,1.0,0
1256,0,0,0,0,10,1,0,2,1,0,0,0,0,0,0,1,1,51.65,524.5,0.0,0
1257,1,0,1,0,44,1,1,1,1,1,1,1,0,0,0,1,3,95.1,4060.55,1.0,0
1258,0,1,1,0,23,1,0,1,0,0,0,0,1,1,0,1,0,90.45,2117.25,0.0,0
1259,0,1,1,1,10,0,2,2,0,0,0,0,0,1,0,1,2,34.55,362.6,1.0,0
1260,1,0,0,0,41,1,0,2,0,0,0,1,0,0,1,0,2,50.05,2029.05,1.0,0
1261,1,0,1,1,66,1,0,2,0,0,0,1,0,0,1,1,3,49.4,3251.85,1.0,0
1262,1,1,0,0,18,1,0,0,2,2,2,2,2,2,1,0,2,20.35,369.6,1.0,0
1263,1,1,1,0,71,1,0,1,1,1,1,1,1,0,2,1,0,99.4,7168.25,0.0,0
1264,1,0,1,1,28,1,1,2,0,0,0,0,0,0,0,0,1,49.9,1410.25,0.0,0
1265,1,0,1,1,62,1,1,1,0,1,0,1,1,1,1,1,3,106.05,6703.5,1.0,0
1266,1,0,1,0,64,1,1,1,0,1,0,1,1,1,2,1,2,105.4,6794.75,1.0,0
1267,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,50.15,50.15,0.0,0
1268,0,0,1,1,47,1,0,1,1,1,1,0,0,1,1,1,0,96.1,4391.45,0.0,0
1269,1,0,1,0,56,1,1,1,0,0,1,1,1,1,2,0,2,103.2,5744.35,1.0,0
1270,0,0,1,1,66,1,1,0,2,2,2,2,2,2,1,1,3,25.7,1714.55,1.0,0
1271,0,0,1,0,3,0,2,2,0,0,0,0,0,0,0,0,1,25.0,78.25,0.0,0
1272,1,0,1,1,69,0,2,2,0,1,1,0,1,1,2,1,3,54.95,3772.5,1.0,0
1273,1,0,1,0,41,1,0,0,2,2,2,2,2,2,2,0,3,20.65,875.55,1.0,0
1274,0,0,0,1,17,1,0,2,0,1,1,1,1,1,1,0,0,80.85,1445.95,0.0,0
1275,0,0,1,1,15,0,2,2,1,0,0,0,0,0,0,1,2,30.2,469.65,1.0,0
1276,1,0,1,0,26,1,0,2,0,1,1,0,1,1,2,1,3,73.5,1905.7,1.0,0
1277,1,0,1,1,29,1,0,0,2,2,2,2,2,2,2,0,1,20.2,558.8,0.0,0
1278,0,0,0,0,4,1,0,0,2,2,2,2,2,2,1,0,1,19.95,68.2,0.0,0
1279,0,0,1,0,71,1,1,1,1,1,1,1,1,1,2,1,0,116.25,8564.75,0.0,0
1280,1,0,0,0,54,1,0,0,2,2,2,2,2,2,2,1,1,20.5,1035.7,0.0,0
1281,0,0,1,1,67,1,1,2,1,1,1,1,0,0,1,1,3,69.35,4653.25,1.0,0
1282,0,0,1,0,54,1,0,2,1,1,0,0,1,1,2,1,2,74.55,4191.45,1.0,0
1283,0,0,0,0,65,1,1,1,1,0,1,1,1,1,1,1,3,110.0,7138.65,1.0,0
1284,0,0,0,0,10,1,0,2,0,0,0,0,0,1,0,1,2,56.75,503.25,1.0,0
1285,0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,19.3,1304.8,1.0,0
1286,0,0,0,0,48,1,1,1,1,0,0,1,0,1,0,1,0,95.4,4445.3,0.0,0
1287,0,0,1,1,37,1,0,0,2,2,2,2,2,2,1,0,3,19.8,677.05,1.0,0
1288,0,0,0,0,2,1,0,0,2,2,2,2,2,2,0,1,0,19.65,31.2,0.0,0
1289,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.95,20.95,1.0,0
1290,0,0,0,0,69,0,2,2,1,1,0,1,1,1,2,1,2,60.05,4176.7,1.0,0
1291,1,0,1,1,72,1,1,2,1,1,0,1,1,0,2,0,1,74.55,5430.65,0.0,0
1292,1,0,1,1,59,1,1,2,1,1,0,1,0,0,1,0,1,65.5,3801.3,0.0,0
1293,1,0,1,1,72,1,1,2,1,1,1,1,0,1,2,1,2,79.5,5661.7,1.0,0
1294,1,0,1,0,60,0,2,2,0,1,1,1,1,1,2,0,3,60.8,3603.45,1.0,0
1295,1,1,1,0,38,1,0,1,1,0,0,0,0,1,0,1,0,83.45,3147.15,0.0,0
1296,1,1,0,0,45,1,1,1,0,0,1,0,1,1,1,1,2,100.15,4459.8,1.0,0
1297,0,0,1,0,66,1,1,1,1,1,1,1,1,1,1,0,2,115.8,7942.15,1.0,0
1298,0,0,1,1,61,1,0,1,0,1,1,1,1,1,1,0,3,103.9,6449.15,1.0,0
1299,0,0,0,0,46,0,2,2,1,0,1,1,0,0,2,0,1,38.25,1755.35,0.0,0
1300,1,0,1,0,51,1,0,1,1,1,1,0,1,0,1,1,0,93.5,4619.55,0.0,0
1301,0,0,0,0,61,1,1,1,1,0,1,0,1,1,0,1,0,106.45,6300.15,0.0,0
1302,1,0,1,0,4,1,0,0,2,2,2,2,2,2,0,0,1,19.6,93.45,0.0,0
1303,1,1,0,0,18,1,0,2,0,1,0,0,0,0,0,1,3,49.85,865.75,1.0,0
1304,1,0,1,1,55,1,1,2,1,0,1,1,1,1,2,1,2,85.1,4657.95,1.0,0
1305,0,0,1,0,69,1,1,1,0,1,0,1,1,0,2,1,1,92.45,6460.55,0.0,0
1306,0,0,0,0,53,0,2,2,0,0,1,1,1,1,1,0,3,54.9,3045.75,1.0,0
1307,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.0,20.0,0.0,0
1308,0,1,1,1,66,1,1,1,0,1,1,1,1,1,1,1,0,108.45,7076.35,0.0,0
1309,1,0,0,0,11,1,0,1,0,1,1,1,0,1,0,1,0,94.2,999.9,0.0,0
1310,1,0,0,0,45,1,0,1,1,1,0,0,1,1,1,1,0,100.3,4483.95,0.0,0
1311,1,0,1,1,58,0,2,2,1,0,1,1,1,1,2,0,1,59.75,3624.35,0.0,0
1312,1,0,1,0,8,1,1,1,0,0,0,1,0,1,0,1,0,90.25,743.75,0.0,0
1313,1,1,0,0,49,1,0,2,0,0,0,0,0,0,0,0,1,43.8,2106.05,0.0,0
1314,0,0,0,0,55,1,0,2,1,0,1,1,0,0,2,1,0,59.2,3175.85,0.0,0
1315,0,0,1,0,22,1,0,1,0,0,1,0,1,0,0,1,2,87.0,1850.65,1.0,0
1316,0,0,1,0,9,1,0,2,1,1,0,1,1,0,0,1,1,68.95,593.85,0.0,0
1317,0,0,1,1,72,1,1,0,2,2,2,2,2,2,2,0,3,24.75,1859.1,1.0,0
1318,1,1,1,0,60,1,1,1,0,1,1,0,1,1,0,1,0,105.9,6401.25,0.0,0
1319,1,1,0,0,4,1,1,1,1,0,0,0,0,0,0,1,0,80.25,303.7,0.0,0
1320,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,45.25,74.2,0.0,0
1321,1,0,0,0,6,1,0,0,2,2,2,2,2,2,2,0,1,19.55,124.45,0.0,0
1322,0,0,0,0,70,0,2,2,1,0,1,1,0,1,2,0,2,48.4,3442.8,1.0,0
1323,0,1,0,0,30,1,1,1,1,0,0,0,0,1,0,1,3,90.5,2595.85,1.0,0
1324,0,0,1,1,35,1,1,1,0,1,1,1,1,1,0,1,0,109.95,3782.4,0.0,0
1325,0,0,0,0,7,0,2,2,1,0,1,0,0,0,1,0,1,35.3,264.8,0.0,0
1326,1,0,1,1,16,1,1,1,1,0,1,1,1,1,0,1,0,112.95,1882.55,0.0,0
1327,0,0,0,0,6,1,0,2,0,0,0,1,0,0,0,0,1,50.05,288.35,0.0,0
1328,1,0,0,0,8,1,0,2,0,1,0,1,1,0,0,1,0,65.45,554.45,0.0,0
1329,0,0,0,0,46,1,0,0,2,2,2,2,2,2,2,0,3,19.2,908.15,1.0,0
1330,0,0,1,1,17,1,1,2,1,0,0,1,0,0,1,1,1,62.1,1096.65,0.0,0
1331,1,0,1,0,71,0,2,2,0,0,1,1,0,1,2,1,0,47.05,3263.6,0.0,0
1332,1,0,0,0,25,1,0,0,2,2,2,2,2,2,0,1,3,19.2,532.1,1.0,0
1333,1,0,1,1,32,1,0,2,1,1,1,1,0,1,0,0,2,76.3,2404.15,1.0,0
1334,0,0,1,0,38,1,1,2,0,0,1,1,0,1,1,0,3,69.0,2669.45,1.0,0
1335,1,0,1,1,53,1,0,0,2,2,2,2,2,2,1,0,2,19.55,1007.9,1.0,0
1336,1,0,0,0,14,1,0,2,0,0,0,1,0,1,1,0,3,59.1,772.85,1.0,0
1337,0,0,1,1,42,0,2,2,0,1,1,0,0,1,1,1,3,45.1,2049.05,1.0,0
1338,1,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,2,19.45,1303.5,1.0,0
1339,0,0,1,1,45,1,1,2,0,1,1,0,1,1,1,0,3,78.75,3600.65,1.0,0
1340,1,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,3,20.35,35.1,1.0,0
1341,0,0,1,1,71,1,0,1,1,1,1,1,1,1,2,0,3,109.3,7782.85,1.0,0
1342,0,0,1,1,45,1,1,1,0,1,1,0,0,1,1,1,3,95.0,4368.85,1.0,0
1343,1,1,1,0,70,1,1,1,1,0,0,0,0,1,0,1,0,90.85,6470.1,0.0,0
1344,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,1,20.05,20.05,0.0,0
1345,0,0,1,0,66,0,2,2,1,1,1,1,1,0,2,1,2,56.6,3789.2,1.0,0
1346,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,44.0,44.0,0.0,0
1347,0,0,0,0,8,1,1,1,0,0,0,0,0,0,0,1,0,74.85,572.45,0.0,0
1348,0,0,0,1,33,1,1,1,1,0,1,0,0,1,0,1,2,95.3,3275.15,1.0,0
1349,0,1,0,1,56,1,0,1,1,0,0,0,1,1,1,0,3,94.8,5264.3,1.0,0
1350,0,0,1,0,42,0,2,2,1,0,0,0,1,0,0,1,2,40.15,1626.05,1.0,0
1351,1,1,1,0,25,1,0,1,0,1,1,0,0,1,0,0,2,88.4,2191.15,1.0,0
1352,1,0,0,1,62,1,1,0,2,2,2,2,2,2,2,0,2,26.0,1638.7,1.0,0
1353,1,0,1,1,20,1,1,2,1,0,0,0,1,1,1,0,2,76.0,1588.75,1.0,0
1354,1,0,1,1,32,1,1,1,1,0,0,0,1,0,0,0,0,89.6,2901.8,0.0,0
1355,0,1,0,0,18,1,1,1,0,0,1,1,1,0,0,0,2,93.9,1743.9,1.0,0
1356,1,1,0,0,13,1,0,1,0,0,1,0,1,1,0,1,0,96.85,1235.55,0.0,0
1357,0,0,0,0,50,1,1,2,0,0,1,1,0,1,2,0,2,69.5,3418.2,1.0,0
1358,0,0,0,0,6,1,0,0,2,2,2,2,2,2,1,0,1,19.15,124.4,0.0,0
1359,1,0,1,1,70,1,1,2,1,1,1,1,1,1,2,1,2,89.0,6293.2,1.0,0
1360,1,0,0,0,5,1,0,2,1,0,0,1,1,0,0,1,0,64.35,352.65,0.0,0
1361,1,0,1,0,2,1,0,0,2,2,2,2,2,2,0,0,2,19.85,52.0,1.0,0
1362,0,0,0,0,72,0,2,2,1,1,1,1,1,1,2,1,2,65.6,4566.5,1.0,0
1363,1,0,1,1,35,1,1,2,1,1,0,0,0,0,0,1,3,59.45,2136.9,1.0,0
1364,1,1,0,0,28,1,1,2,0,1,1,1,0,0,0,0,2,64.45,1867.6,1.0,0
1365,0,0,0,0,2,1,1,0,2,2,2,2,2,2,0,0,1,24.85,62.0,0.0,0
1366,0,0,1,1,33,1,0,2,0,1,1,1,1,1,2,0,3,82.1,2603.1,1.0,0
1367,1,0,0,0,47,1,0,0,2,2,2,2,2,2,2,0,1,20.15,1046.2,0.0,0
1368,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,50.15,50.15,0.0,0
1369,0,0,0,0,33,1,0,1,0,1,1,0,0,0,0,1,3,79.0,2576.8,1.0,0
1370,1,0,0,0,42,1,0,1,0,1,1,1,1,1,0,1,2,103.8,4327.5,1.0,0
1371,1,0,1,1,54,1,0,2,1,0,1,1,0,1,2,0,2,69.95,3871.85,1.0,0
1372,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.05,20.05,0.0,0
1373,1,0,0,0,38,1,0,0,2,2,2,2,2,2,1,0,1,19.3,755.5,0.0,0
1374,1,0,0,0,28,1,0,2,0,0,1,0,1,0,0,1,2,59.55,1646.45,1.0,0
1375,1,0,0,0,43,1,0,2,0,1,0,1,0,0,1,0,0,55.45,2444.25,0.0,0
1376,1,0,1,1,7,1,1,2,0,0,0,0,0,0,0,0,0,48.8,349.8,0.0,0
1377,0,0,1,1,67,1,1,1,0,1,1,1,1,1,2,1,2,111.2,7530.8,1.0,0
1378,1,1,1,0,60,0,2,2,0,1,0,0,1,1,2,1,3,49.45,2907.55,1.0,0
1379,1,0,1,1,3,1,0,2,0,1,0,0,1,0,0,1,3,58.7,168.6,1.0,0
1380,1,1,1,0,35,1,1,1,0,0,1,0,1,1,0,0,2,102.05,3452.55,1.0,0
1381,1,0,0,0,46,1,0,1,1,1,1,0,1,0,1,1,3,95.65,4664.2,1.0,0
1382,0,0,1,0,23,1,0,0,2,2,2,2,2,2,1,0,3,19.3,486.2,1.0,0
1383,1,0,1,1,72,0,2,2,0,1,1,1,1,1,2,1,0,60.0,4264.0,0.0,0
1384,1,1,1,0,31,1,1,1,0,0,0,0,0,1,0,1,0,84.85,2633.4,0.0,0
1385,1,0,1,0,59,1,0,1,0,1,0,1,1,1,2,1,1,100.05,6034.85,0.0,0
1386,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.2,20.2,0.0,0
1387,1,0,0,0,18,1,0,0,2,2,2,2,2,2,0,1,1,19.55,389.25,0.0,0
1388,1,0,1,1,12,1,1,0,2,2,2,2,2,2,2,0,3,25.25,274.7,1.0,0
1389,0,0,1,1,17,1,1,2,1,0,1,0,1,0,1,1,2,70.35,1201.65,1.0,0
1390,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,19.9,19.9,1.0,0
1391,1,1,0,0,62,1,1,1,0,0,0,0,1,0,1,0,0,84.45,4959.15,0.0,0
1392,1,0,0,0,16,1,0,0,2,2,2,2,2,2,1,0,2,20.1,318.6,1.0,0
1393,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,71.25,71.25,0.0,0
1394,0,0,1,0,67,1,1,1,0,1,0,0,1,0,1,1,2,88.4,5798.3,1.0,0
1395,0,0,1,1,4,1,1,0,2,2,2,2,2,2,1,0,3,24.1,73.1,1.0,0
1396,0,0,1,1,16,1,0,0,2,2,2,2,2,2,2,0,1,20.5,290.55,0.0,0
1397,0,1,0,0,67,1,1,1,1,1,1,1,1,1,2,1,3,116.1,7839.85,1.0,0
1398,0,0,0,0,62,1,1,0,2,2,2,2,2,2,2,0,2,23.4,1429.65,1.0,0
1399,0,0,1,1,44,1,1,0,2,2,2,2,2,2,1,0,1,25.7,1110.5,0.0,0
1400,1,0,0,0,7,0,2,2,0,0,0,0,0,0,0,0,2,25.05,189.95,1.0,0
1401,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,74.95,212.4,0.0,0
1402,0,1,1,0,57,1,1,1,0,1,0,0,0,1,0,1,0,89.85,4925.35,0.0,0
1403,0,0,1,0,37,1,1,2,1,0,1,0,1,1,1,0,1,79.25,2911.8,0.0,0
1404,0,0,0,1,33,0,2,2,1,0,0,1,0,0,1,0,3,34.05,1113.95,1.0,0
1405,0,0,1,1,72,1,1,2,1,1,1,1,1,0,2,1,2,80.85,5727.45,1.0,0
1406,1,1,1,0,42,1,1,1,0,0,0,0,1,1,0,1,0,95.05,3944.5,0.0,0
1407,1,0,0,0,25,1,1,2,1,1,1,1,1,0,0,1,2,78.35,1837.9,1.0,0
1408,1,1,1,0,4,1,1,1,0,0,0,0,1,0,0,1,0,83.25,308.05,0.0,0
1409,1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,1,1,46.1,130.15,0.0,0
1410,1,0,0,0,70,1,1,1,0,1,0,0,1,1,1,0,0,98.9,6838.6,0.0,0
1411,0,0,0,0,43,1,0,1,1,1,1,1,0,0,1,1,3,90.65,3882.3,1.0,0
1412,1,0,1,0,69,1,1,1,0,1,1,0,0,0,0,1,2,85.4,5869.4,1.0,0
1413,1,0,0,0,31,1,0,0,2,2,2,2,2,2,2,0,3,20.9,689.35,1.0,0
1414,0,0,1,1,69,1,0,2,1,1,1,0,0,0,2,1,2,59.75,4069.9,1.0,0
1415,1,0,1,0,71,0,2,2,0,1,1,1,1,1,2,1,3,61.4,4310.35,1.0,0
1416,0,1,0,0,55,1,1,1,1,1,1,1,1,1,0,1,0,116.5,6382.55,0.0,0
1417,0,0,1,1,66,1,0,0,2,2,2,2,2,2,2,0,3,20.0,1374.2,1.0,0
1418,0,0,1,0,59,1,1,2,1,0,0,1,0,1,1,1,1,69.1,4096.9,0.0,0
1419,0,0,1,0,61,1,1,2,1,1,1,1,0,1,2,1,2,80.8,4860.85,1.0,0
1420,0,1,0,0,54,1,1,1,0,1,0,0,0,1,0,1,0,90.05,4931.8,0.0,0
1421,1,1,0,0,31,1,0,1,1,0,0,0,0,0,0,1,3,73.55,2094.65,1.0,0
1422,0,0,0,0,19,1,0,1,0,0,1,1,1,0,0,0,1,89.95,1682.4,0.0,0
1423,1,0,1,0,4,0,2,2,0,0,0,0,0,0,0,1,0,25.15,99.95,0.0,0
1424,0,0,0,1,54,1,0,1,1,1,0,1,1,1,1,1,0,105.85,5826.65,0.0,0
1425,1,0,0,0,18,1,1,1,0,0,1,1,0,1,0,1,2,95.05,1679.4,1.0,0
1426,1,0,1,0,24,1,1,2,1,1,1,0,0,0,0,0,1,66.3,1559.45,0.0,0
1427,0,0,0,0,6,1,0,0,2,2,2,2,2,2,0,0,1,20.65,109.3,0.0,0
1428,1,0,1,0,58,1,1,1,1,1,1,0,1,1,1,1,3,110.65,6526.65,1.0,0
1429,1,0,0,0,11,1,1,1,1,0,0,0,0,0,0,1,2,79.0,929.3,1.0,0
1430,1,0,1,0,52,1,1,1,0,1,1,0,1,0,0,0,2,94.6,5025.8,1.0,0
1431,1,0,0,0,40,1,0,2,1,1,0,0,1,0,0,0,1,65.1,2586.0,0.0,0
1432,0,0,0,1,28,1,0,2,0,1,0,1,0,0,1,1,3,54.4,1516.6,1.0,0
1433,1,0,0,0,19,1,1,2,0,0,1,0,0,0,0,1,1,56.1,1033.9,0.0,0
1434,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,71.65,135.75,0.0,0
1435,1,0,1,0,72,1,1,0,2,2,2,2,2,2,2,1,3,24.15,1776.45,1.0,0
1436,0,1,0,0,72,1,1,0,2,2,2,2,2,2,2,0,2,25.4,1809.35,1.0,0
1437,0,0,1,1,50,1,0,1,0,1,1,1,1,1,1,1,2,103.4,5236.4,1.0,0
1438,1,0,0,0,3,1,0,2,1,1,0,1,0,1,2,0,1,71.1,213.35,0.0,0
1439,1,0,1,1,39,1,0,0,2,2,2,2,2,2,2,1,2,19.85,854.8,1.0,0
1440,0,0,0,0,15,0,2,2,0,0,1,0,1,1,1,0,0,50.75,688.2,0.0,0
1441,0,0,1,1,47,1,1,0,2,2,2,2,2,2,2,0,1,24.55,1160.45,0.0,0
1442,0,0,0,0,71,1,1,1,0,1,0,0,0,0,1,1,3,79.05,5552.5,1.0,0
1443,1,0,0,0,54,1,0,1,0,0,1,0,1,1,1,1,3,94.1,5060.9,1.0,0
1444,0,0,1,0,72,1,1,2,1,1,1,1,0,1,2,1,2,82.3,5980.55,1.0,0
1445,1,0,1,0,65,1,1,1,0,1,1,1,1,1,2,1,2,107.65,7082.85,1.0,0
1446,0,0,0,0,8,0,2,2,0,0,0,0,0,0,0,1,3,25.25,186.3,1.0,0
1447,1,0,0,0,15,1,0,0,2,2,2,2,2,2,0,0,1,19.6,299.4,0.0,0
1448,0,0,1,1,43,0,2,2,0,1,0,0,0,0,0,0,3,29.3,1224.05,1.0,0
1449,0,0,0,0,9,1,0,1,0,0,1,0,0,0,0,1,0,73.8,704.3,0.0,0
1450,0,0,1,1,67,1,0,2,1,1,1,0,1,1,2,0,3,81.35,5398.6,1.0,0
1451,0,0,1,1,72,1,1,1,0,1,1,1,0,0,2,0,2,90.45,6565.85,1.0,0
1452,1,1,1,0,3,1,0,1,0,1,0,0,0,0,0,1,2,74.6,239.05,1.0,0
1453,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.85,19.85,0.0,0
1454,0,0,1,1,38,1,0,0,2,2,2,2,2,2,0,0,0,19.6,717.3,0.0,0
1455,1,0,0,0,31,1,1,1,1,1,0,0,1,1,0,0,0,104.35,3205.6,0.0,0
1456,0,0,0,0,8,1,0,2,1,0,1,0,0,1,0,1,0,66.7,579.0,0.0,0
1457,1,0,1,1,37,1,0,2,1,1,0,0,1,1,1,0,2,75.1,2658.8,1.0,0
1458,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,45.3,45.3,0.0,0
1459,0,0,1,1,21,1,0,0,2,2,2,2,2,2,1,0,1,19.8,350.1,0.0,0
1460,0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,90.6,6441.85,1.0,0
1461,1,0,0,0,16,1,0,1,0,1,0,0,0,0,0,0,2,75.1,1212.85,1.0,0
1462,0,0,1,0,12,1,0,1,0,1,0,0,0,1,0,1,3,85.05,999.8,1.0,0
1463,0,0,0,0,64,1,1,1,0,0,1,1,1,1,1,1,3,104.65,6889.8,1.0,0
1464,0,0,1,1,12,1,1,0,2,2,2,2,2,2,1,0,1,26.4,314.95,0.0,0
1465,1,0,1,0,32,1,0,0,2,2,2,2,2,2,1,0,1,19.3,593.2,0.0,0
1466,1,0,1,0,72,1,1,1,1,0,1,1,1,1,2,1,3,110.15,7881.2,1.0,0
1467,0,0,1,1,70,1,1,2,0,1,1,1,1,1,2,1,0,84.1,5979.7,0.0,0
1468,1,0,1,0,71,1,1,2,1,1,1,1,1,1,2,0,3,93.2,6506.15,1.0,0
1469,0,0,0,0,69,1,1,2,1,1,1,1,1,1,2,0,1,90.65,6322.1,0.0,0
1470,0,0,1,0,69,1,0,0,2,2,2,2,2,2,2,0,1,19.9,1363.45,0.0,0
